Entity 1|Entity 2|Hints from Wordnet
ml dataset|hdf5 integration|False
ml dataset|how many user|False
ml dataset|integration|False
ml dataset|interactive preview|False
ml dataset|jquery plugin|False
ml dataset|line|False
ml dataset|microsoft power bi integration|False
ml dataset|ml dataset|False
ml dataset|mongo integration|False
ml dataset|netcdf integration|False
ml dataset|new data column|False
ml dataset|new visualization|False
ml dataset|online service|False
ml dataset|preview button|False
ml dataset|quality of data|False
ml dataset|reference datum on inflation|False
ml dataset|remote - control vocabulary|False
ml dataset|reproducible step|False
ml dataset|spss integration|False
ml dataset|tool|False
ml dataset|type information|False
ml dataset|useful metadata|False
ml dataset|visualization|False
ml dataset|way|False
ml dataset|web socket protocol|False
mongo integration|analysis|False
mongo integration|app|False
mongo integration|command line tool|False
mongo integration|dat integration|False
mongo integration|datum|False
mongo integration|datum package|False
mongo integration|doi|False
mongo integration|dspace integration|False
mongo integration|elasticsearch integration|False
mongo integration|eml dataset|False
mongo integration|eprint integration|False
mongo integration|excel spreadsheet|False
mongo integration|exist wizard|False
mongo integration|exploratory data analysis|False
mongo integration|feather integration|False
mongo integration|funding|False
mongo integration|general country name|False
mongo integration|general reference datum|False
mongo integration|hdf5 integration|False
mongo integration|how many user|False
mongo integration|integration|False
mongo integration|interactive preview|False
mongo integration|jquery plugin|False
mongo integration|line|False
mongo integration|microsoft power bi integration|False
mongo integration|ml dataset|False
mongo integration|mongo integration|False
mongo integration|netcdf integration|False
mongo integration|new data column|False
mongo integration|new visualization|False
mongo integration|online service|False
mongo integration|preview button|False
mongo integration|quality of data|False
mongo integration|reference datum on inflation|False
mongo integration|remote - control vocabulary|False
mongo integration|reproducible step|False
mongo integration|spss integration|False
mongo integration|tool|False
mongo integration|type information|False
mongo integration|useful metadata|False
mongo integration|visualization|False
mongo integration|way|False
mongo integration|web socket protocol|False
netcdf integration|analysis|False
netcdf integration|app|False
netcdf integration|command line tool|False
netcdf integration|dat integration|False
netcdf integration|datum|False
netcdf integration|datum package|False
netcdf integration|doi|False
netcdf integration|dspace integration|False
netcdf integration|elasticsearch integration|False
netcdf integration|eml dataset|False
netcdf integration|eprint integration|False
netcdf integration|excel spreadsheet|False
netcdf integration|exist wizard|False
netcdf integration|exploratory data analysis|False
netcdf integration|feather integration|False
netcdf integration|funding|False
netcdf integration|general country name|False
netcdf integration|general reference datum|False
netcdf integration|hdf5 integration|False
netcdf integration|how many user|False
netcdf integration|integration|False
netcdf integration|interactive preview|False
netcdf integration|jquery plugin|False
netcdf integration|line|False
netcdf integration|microsoft power bi integration|False
netcdf integration|ml dataset|False
netcdf integration|mongo integration|False
netcdf integration|netcdf integration|False
netcdf integration|new data column|False
netcdf integration|new visualization|False
netcdf integration|online service|False
netcdf integration|preview button|False
netcdf integration|quality of data|False
netcdf integration|reference datum on inflation|False
netcdf integration|remote - control vocabulary|False
netcdf integration|reproducible step|False
netcdf integration|spss integration|False
netcdf integration|tool|False
netcdf integration|type information|False
netcdf integration|useful metadata|False
netcdf integration|visualization|False
netcdf integration|way|False
netcdf integration|web socket protocol|False
new data column|analysis|False
new data column|app|False
new data column|command line tool|False
new data column|dat integration|False
new data column|datum|False
new data column|datum package|False
new data column|doi|False
new data column|dspace integration|False
new data column|elasticsearch integration|False
new data column|eml dataset|False
new data column|eprint integration|False
new data column|excel spreadsheet|False
new data column|exist wizard|False
new data column|exploratory data analysis|False
new data column|feather integration|False
new data column|funding|False
new data column|general country name|False
new data column|general reference datum|False
new data column|hdf5 integration|False
new data column|how many user|False
new data column|integration|False
new data column|interactive preview|False
new data column|jquery plugin|False
new data column|line|False
new data column|microsoft power bi integration|False
new data column|ml dataset|False
new data column|mongo integration|False
new data column|netcdf integration|False
new data column|new data column|False
new data column|new visualization|False
new data column|online service|False
new data column|preview button|False
new data column|quality of data|False
new data column|reference datum on inflation|False
new data column|remote - control vocabulary|False
new data column|reproducible step|False
new data column|spss integration|False
new data column|tool|False
new data column|type information|False
new data column|useful metadata|False
new data column|visualization|False
new data column|way|False
new data column|web socket protocol|False
new visualization|analysis|False
new visualization|app|False
new visualization|command line tool|False
new visualization|dat integration|False
new visualization|datum|False
new visualization|datum package|False
new visualization|doi|False
new visualization|dspace integration|False
new visualization|elasticsearch integration|False
new visualization|eml dataset|False
new visualization|eprint integration|False
new visualization|excel spreadsheet|False
new visualization|exist wizard|False
new visualization|exploratory data analysis|False
new visualization|feather integration|False
new visualization|funding|False
new visualization|general country name|False
new visualization|general reference datum|False
new visualization|hdf5 integration|False
new visualization|how many user|False
new visualization|integration|False
new visualization|interactive preview|False
new visualization|jquery plugin|False
new visualization|line|False
new visualization|microsoft power bi integration|False
new visualization|ml dataset|False
new visualization|mongo integration|False
new visualization|netcdf integration|False
new visualization|new data column|False
new visualization|new visualization|False
new visualization|online service|False
new visualization|preview button|False
new visualization|quality of data|False
new visualization|reference datum on inflation|False
new visualization|remote - control vocabulary|False
new visualization|reproducible step|False
new visualization|spss integration|False
new visualization|tool|False
new visualization|type information|False
new visualization|useful metadata|False
new visualization|visualization|False
new visualization|way|False
new visualization|web socket protocol|False
online service|analysis|False
online service|app|False
online service|command line tool|False
online service|dat integration|False
online service|datum|False
online service|datum package|False
online service|doi|False
online service|dspace integration|False
online service|elasticsearch integration|False
online service|eml dataset|False
online service|eprint integration|False
online service|excel spreadsheet|False
online service|exist wizard|False
online service|exploratory data analysis|False
online service|feather integration|False
online service|funding|False
online service|general country name|False
online service|general reference datum|False
online service|hdf5 integration|False
online service|how many user|False
online service|integration|False
online service|interactive preview|False
online service|jquery plugin|False
online service|line|False
online service|microsoft power bi integration|False
online service|ml dataset|False
online service|mongo integration|False
online service|netcdf integration|False
online service|new data column|False
online service|new visualization|False
online service|online service|False
online service|preview button|False
online service|quality of data|False
online service|reference datum on inflation|False
online service|remote - control vocabulary|False
online service|reproducible step|False
online service|spss integration|False
online service|tool|False
online service|type information|False
online service|useful metadata|False
online service|visualization|False
online service|way|False
online service|web socket protocol|False
preview button|analysis|False
preview button|app|False
preview button|command line tool|False
preview button|dat integration|False
preview button|datum|False
preview button|datum package|False
preview button|doi|False
preview button|dspace integration|False
preview button|elasticsearch integration|False
preview button|eml dataset|False
preview button|eprint integration|False
preview button|excel spreadsheet|False
preview button|exist wizard|False
preview button|exploratory data analysis|False
preview button|feather integration|False
preview button|funding|False
preview button|general country name|False
preview button|general reference datum|False
preview button|hdf5 integration|False
preview button|how many user|False
preview button|integration|False
preview button|interactive preview|False
preview button|jquery plugin|False
preview button|line|False
preview button|microsoft power bi integration|False
preview button|ml dataset|False
preview button|mongo integration|False
preview button|netcdf integration|False
preview button|new data column|False
preview button|new visualization|False
preview button|online service|False
preview button|preview button|False
preview button|quality of data|False
preview button|reference datum on inflation|False
preview button|remote - control vocabulary|False
preview button|reproducible step|False
preview button|spss integration|False
preview button|tool|False
preview button|type information|False
preview button|useful metadata|False
preview button|visualization|False
preview button|way|False
preview button|web socket protocol|False
quality of data|analysis|False
quality of data|app|False
quality of data|command line tool|False
quality of data|dat integration|False
quality of data|datum|True
quality of data|datum package|False
quality of data|doi|False
quality of data|dspace integration|False
quality of data|elasticsearch integration|False
quality of data|eml dataset|False
quality of data|eprint integration|False
quality of data|excel spreadsheet|False
quality of data|exist wizard|False
quality of data|exploratory data analysis|False
quality of data|feather integration|False
quality of data|funding|False
quality of data|general country name|False
quality of data|general reference datum|True
quality of data|hdf5 integration|False
quality of data|how many user|False
quality of data|integration|False
quality of data|interactive preview|False
quality of data|jquery plugin|False
quality of data|line|False
quality of data|microsoft power bi integration|False
quality of data|ml dataset|False
quality of data|mongo integration|False
quality of data|netcdf integration|False
quality of data|new data column|False
quality of data|new visualization|False
quality of data|online service|False
quality of data|preview button|False
quality of data|quality of data|False
quality of data|reference datum on inflation|False
quality of data|remote - control vocabulary|False
quality of data|reproducible step|False
quality of data|spss integration|False
quality of data|tool|False
quality of data|type information|False
quality of data|useful metadata|True
quality of data|visualization|False
quality of data|way|False
quality of data|web socket protocol|False
reference datum on inflation|analysis|False
reference datum on inflation|app|False
reference datum on inflation|command line tool|False
reference datum on inflation|dat integration|False
reference datum on inflation|datum|False
reference datum on inflation|datum package|False
reference datum on inflation|doi|False
reference datum on inflation|dspace integration|False
reference datum on inflation|elasticsearch integration|False
reference datum on inflation|eml dataset|False
reference datum on inflation|eprint integration|False
reference datum on inflation|excel spreadsheet|False
reference datum on inflation|exist wizard|False
reference datum on inflation|exploratory data analysis|False
reference datum on inflation|feather integration|False
reference datum on inflation|funding|False
reference datum on inflation|general country name|False
reference datum on inflation|general reference datum|False
reference datum on inflation|hdf5 integration|False
reference datum on inflation|how many user|False
reference datum on inflation|integration|False
reference datum on inflation|interactive preview|False
reference datum on inflation|jquery plugin|False
reference datum on inflation|line|False
reference datum on inflation|microsoft power bi integration|False
reference datum on inflation|ml dataset|False
reference datum on inflation|mongo integration|False
reference datum on inflation|netcdf integration|False
reference datum on inflation|new data column|False
reference datum on inflation|new visualization|False
reference datum on inflation|online service|False
reference datum on inflation|preview button|False
reference datum on inflation|quality of data|False
reference datum on inflation|reference datum on inflation|False
reference datum on inflation|remote - control vocabulary|False
reference datum on inflation|reproducible step|False
reference datum on inflation|spss integration|False
reference datum on inflation|tool|False
reference datum on inflation|type information|False
reference datum on inflation|useful metadata|False
reference datum on inflation|visualization|False
reference datum on inflation|way|False
reference datum on inflation|web socket protocol|False
remote - control vocabulary|analysis|False
remote - control vocabulary|app|False
remote - control vocabulary|command line tool|False
remote - control vocabulary|dat integration|False
remote - control vocabulary|datum|False
remote - control vocabulary|datum package|False
remote - control vocabulary|doi|False
remote - control vocabulary|dspace integration|False
remote - control vocabulary|elasticsearch integration|False
remote - control vocabulary|eml dataset|False
remote - control vocabulary|eprint integration|False
remote - control vocabulary|excel spreadsheet|False
remote - control vocabulary|exist wizard|False
remote - control vocabulary|exploratory data analysis|False
remote - control vocabulary|feather integration|False
remote - control vocabulary|funding|False
remote - control vocabulary|general country name|False
remote - control vocabulary|general reference datum|False
remote - control vocabulary|hdf5 integration|False
remote - control vocabulary|how many user|False
remote - control vocabulary|integration|False
remote - control vocabulary|interactive preview|False
remote - control vocabulary|jquery plugin|False
remote - control vocabulary|line|False
remote - control vocabulary|microsoft power bi integration|False
remote - control vocabulary|ml dataset|False
remote - control vocabulary|mongo integration|False
remote - control vocabulary|netcdf integration|False
remote - control vocabulary|new data column|False
remote - control vocabulary|new visualization|False
remote - control vocabulary|online service|False
remote - control vocabulary|preview button|False
remote - control vocabulary|quality of data|False
remote - control vocabulary|reference datum on inflation|False
remote - control vocabulary|remote - control vocabulary|False
remote - control vocabulary|reproducible step|False
remote - control vocabulary|spss integration|False
remote - control vocabulary|tool|False
remote - control vocabulary|type information|False
remote - control vocabulary|useful metadata|False
remote - control vocabulary|visualization|False
remote - control vocabulary|way|False
remote - control vocabulary|web socket protocol|False
reproducible step|analysis|False
reproducible step|app|False
reproducible step|command line tool|False
reproducible step|dat integration|False
reproducible step|datum|False
reproducible step|datum package|False
reproducible step|doi|False
reproducible step|dspace integration|False
reproducible step|elasticsearch integration|False
reproducible step|eml dataset|False
reproducible step|eprint integration|False
reproducible step|excel spreadsheet|False
reproducible step|exist wizard|False
reproducible step|exploratory data analysis|False
reproducible step|feather integration|False
reproducible step|funding|False
reproducible step|general country name|False
reproducible step|general reference datum|False
reproducible step|hdf5 integration|False
reproducible step|how many user|False
reproducible step|integration|False
reproducible step|interactive preview|False
reproducible step|jquery plugin|False
reproducible step|line|False
reproducible step|microsoft power bi integration|False
reproducible step|ml dataset|False
reproducible step|mongo integration|False
reproducible step|netcdf integration|False
reproducible step|new data column|False
reproducible step|new visualization|False
reproducible step|online service|False
reproducible step|preview button|False
reproducible step|quality of data|False
reproducible step|reference datum on inflation|False
reproducible step|remote - control vocabulary|False
reproducible step|reproducible step|False
reproducible step|spss integration|False
reproducible step|tool|False
reproducible step|type information|False
reproducible step|useful metadata|False
reproducible step|visualization|False
reproducible step|way|False
reproducible step|web socket protocol|False
spss integration|analysis|False
spss integration|app|False
spss integration|command line tool|False
spss integration|dat integration|False
spss integration|datum|False
spss integration|datum package|False
spss integration|doi|False
spss integration|dspace integration|False
spss integration|elasticsearch integration|False
spss integration|eml dataset|False
spss integration|eprint integration|False
spss integration|excel spreadsheet|False
spss integration|exist wizard|False
spss integration|exploratory data analysis|False
spss integration|feather integration|False
spss integration|funding|False
spss integration|general country name|False
spss integration|general reference datum|False
spss integration|hdf5 integration|False
spss integration|how many user|False
spss integration|integration|False
spss integration|interactive preview|False
spss integration|jquery plugin|False
spss integration|line|False
spss integration|microsoft power bi integration|False
spss integration|ml dataset|False
spss integration|mongo integration|False
spss integration|netcdf integration|False
spss integration|new data column|False
spss integration|new visualization|False
spss integration|online service|False
spss integration|preview button|False
spss integration|quality of data|False
spss integration|reference datum on inflation|False
spss integration|remote - control vocabulary|False
spss integration|reproducible step|False
spss integration|spss integration|False
spss integration|tool|False
spss integration|type information|False
spss integration|useful metadata|False
spss integration|visualization|False
spss integration|way|False
spss integration|web socket protocol|False
tool|analysis|False
tool|app|False
tool|command line tool|False
tool|dat integration|False
tool|datum|False
tool|datum package|False
tool|doi|False
tool|dspace integration|False
tool|elasticsearch integration|False
tool|eml dataset|False
tool|eprint integration|False
tool|excel spreadsheet|False
tool|exist wizard|False
tool|exploratory data analysis|False
tool|feather integration|False
tool|funding|False
tool|general country name|False
tool|general reference datum|False
tool|hdf5 integration|False
tool|how many user|False
tool|integration|False
tool|interactive preview|False
tool|jquery plugin|False
tool|line|False
tool|microsoft power bi integration|False
tool|ml dataset|False
tool|mongo integration|False
tool|netcdf integration|False
tool|new data column|False
tool|new visualization|False
tool|online service|False
tool|preview button|False
tool|quality of data|False
tool|reference datum on inflation|False
tool|remote - control vocabulary|False
tool|reproducible step|False
tool|spss integration|False
tool|tool|False
tool|type information|False
tool|useful metadata|False
tool|visualization|False
tool|way|False
tool|web socket protocol|False
type information|analysis|False
type information|app|False
type information|command line tool|False
type information|dat integration|False
type information|datum|True
type information|datum package|False
type information|doi|False
type information|dspace integration|False
type information|elasticsearch integration|False
type information|eml dataset|False
type information|eprint integration|False
type information|excel spreadsheet|False
type information|exist wizard|False
type information|exploratory data analysis|False
type information|feather integration|False
type information|funding|False
type information|general country name|False
type information|general reference datum|True
type information|hdf5 integration|False
type information|how many user|False
type information|integration|False
type information|interactive preview|False
type information|jquery plugin|False
type information|line|False
type information|microsoft power bi integration|False
type information|ml dataset|False
type information|mongo integration|False
type information|netcdf integration|False
type information|new data column|False
type information|new visualization|False
type information|online service|False
type information|preview button|False
type information|quality of data|True
type information|reference datum on inflation|False
type information|remote - control vocabulary|False
type information|reproducible step|False
type information|spss integration|False
type information|tool|False
type information|type information|False
type information|useful metadata|True
type information|visualization|False
type information|way|False
type information|web socket protocol|False
useful metadata|analysis|False
useful metadata|app|False
useful metadata|command line tool|False
useful metadata|dat integration|False
useful metadata|datum|False
useful metadata|datum package|False
useful metadata|doi|False
useful metadata|dspace integration|False
useful metadata|elasticsearch integration|False
useful metadata|eml dataset|False
useful metadata|eprint integration|False
useful metadata|excel spreadsheet|False
useful metadata|exist wizard|False
useful metadata|exploratory data analysis|False
useful metadata|feather integration|False
useful metadata|funding|False
useful metadata|general country name|False
useful metadata|general reference datum|False
useful metadata|hdf5 integration|False
useful metadata|how many user|False
useful metadata|integration|False
useful metadata|interactive preview|False
useful metadata|jquery plugin|False
useful metadata|line|False
useful metadata|microsoft power bi integration|False
useful metadata|ml dataset|False
useful metadata|mongo integration|False
useful metadata|netcdf integration|False
useful metadata|new data column|False
useful metadata|new visualization|False
useful metadata|online service|False
useful metadata|preview button|False
useful metadata|quality of data|False
useful metadata|reference datum on inflation|False
useful metadata|remote - control vocabulary|False
useful metadata|reproducible step|False
useful metadata|spss integration|False
useful metadata|tool|False
useful metadata|type information|False
useful metadata|useful metadata|False
useful metadata|visualization|False
useful metadata|way|False
useful metadata|web socket protocol|False
visualization|analysis|False
visualization|app|False
visualization|command line tool|False
visualization|dat integration|False
visualization|datum|False
visualization|datum package|False
visualization|doi|False
visualization|dspace integration|False
visualization|elasticsearch integration|False
visualization|eml dataset|False
visualization|eprint integration|False
visualization|excel spreadsheet|False
visualization|exist wizard|False
visualization|exploratory data analysis|False
visualization|feather integration|False
visualization|funding|False
visualization|general country name|False
visualization|general reference datum|False
visualization|hdf5 integration|False
visualization|how many user|False
visualization|integration|False
visualization|interactive preview|False
visualization|jquery plugin|False
visualization|line|False
visualization|microsoft power bi integration|False
visualization|ml dataset|False
visualization|mongo integration|False
visualization|netcdf integration|False
visualization|new data column|False
visualization|new visualization|False
visualization|online service|False
visualization|preview button|False
visualization|quality of data|False
visualization|reference datum on inflation|False
visualization|remote - control vocabulary|False
visualization|reproducible step|False
visualization|spss integration|False
visualization|tool|False
visualization|type information|False
visualization|useful metadata|False
visualization|visualization|False
visualization|way|False
visualization|web socket protocol|False
way|analysis|False
way|app|False
way|command line tool|True
way|dat integration|False
way|datum|False
way|datum package|False
way|doi|False
way|dspace integration|False
way|elasticsearch integration|False
way|eml dataset|False
way|eprint integration|False
way|excel spreadsheet|False
way|exist wizard|False
way|exploratory data analysis|False
way|feather integration|False
way|funding|False
way|general country name|False
way|general reference datum|False
way|hdf5 integration|False
way|how many user|False
way|integration|False
way|interactive preview|False
way|jquery plugin|False
way|line|True
way|microsoft power bi integration|False
way|ml dataset|False
way|mongo integration|False
way|netcdf integration|False
way|new data column|True
way|new visualization|False
way|online service|False
way|preview button|False
way|quality of data|False
way|reference datum on inflation|False
way|remote - control vocabulary|False
way|reproducible step|False
way|spss integration|False
way|tool|True
way|type information|False
way|useful metadata|False
way|visualization|False
way|way|False
way|web socket protocol|False
web socket protocol|analysis|False
web socket protocol|app|False
web socket protocol|command line tool|False
web socket protocol|dat integration|False
web socket protocol|datum|False
web socket protocol|datum package|False
web socket protocol|doi|False
web socket protocol|dspace integration|False
web socket protocol|elasticsearch integration|False
web socket protocol|eml dataset|False
web socket protocol|eprint integration|False
web socket protocol|excel spreadsheet|False
web socket protocol|exist wizard|False
web socket protocol|exploratory data analysis|False
web socket protocol|feather integration|False
web socket protocol|funding|False
web socket protocol|general country name|False
web socket protocol|general reference datum|False
web socket protocol|hdf5 integration|False
web socket protocol|how many user|False
web socket protocol|integration|False
web socket protocol|interactive preview|False
web socket protocol|jquery plugin|False
web socket protocol|line|False
web socket protocol|microsoft power bi integration|False
web socket protocol|ml dataset|False
web socket protocol|mongo integration|False
web socket protocol|netcdf integration|False
web socket protocol|new data column|False
web socket protocol|new visualization|False
web socket protocol|online service|False
web socket protocol|preview button|False
web socket protocol|quality of data|False
web socket protocol|reference datum on inflation|False
web socket protocol|remote - control vocabulary|False
web socket protocol|reproducible step|False
web socket protocol|spss integration|False
web socket protocol|tool|False
web socket protocol|type information|False
web socket protocol|useful metadata|False
web socket protocol|visualization|False
web socket protocol|way|False
web socket protocol|web socket protocol|False
