Entity 1|Entity 2|Hints from Wordnet
intention|plan provenance|False
intention|pointer|False
intention|privacy|False
intention|reference|False
intention|regular summary report|False
intention|report|False
intention|repository mention|False
intention|research publication|False
intention|section|False
intention|security requirement|False
intention|service use|False
intention|short description|False
intention|software|False
intention|technology|False
intention|time plan|False
intention|topic|False
intention|when|False
intention|my data|False
intention|who|False
intention|who be responsible|False
it resource requirement|administrative information|False
it resource requirement|agreement|False
it resource requirement|all datum|False
it resource requirement|all metadata|False
it resource requirement|all resource|False
it resource requirement|all right|False
it resource requirement|anonymization of datum|False
it resource requirement|compliance|False
it resource requirement|conservation period|False
it resource requirement|content|False
it resource requirement|cost|False
it resource requirement|creation process|False
it resource requirement|data set|False
it resource requirement|datum|False
it resource requirement|datum sensitivity|False
it resource requirement|description|False
it resource requirement|detail|False
it resource requirement|dmp|False
it resource requirement|estimate|False
it resource requirement|format|False
it resource requirement|how|False
it resource requirement|how long|False
it resource requirement|how many|False
it resource requirement|how secure|False
it resource requirement|information|False
it resource requirement|intention|False
it resource requirement|it resource requirement|False
it resource requirement|kind of data|False
it resource requirement|kind of data I want to record / store|False
it resource requirement|kind of data I want to store|False
it resource requirement|kind of datum type|False
it resource requirement|legal status|False
it resource requirement|metadata|False
it resource requirement|necessary right|False
it resource requirement|persistent identifier|False
it resource requirement|plan provenance|False
it resource requirement|pointer|False
it resource requirement|privacy|False
it resource requirement|reference|False
it resource requirement|regular summary report|False
it resource requirement|report|False
it resource requirement|repository mention|False
it resource requirement|research publication|False
it resource requirement|section|False
it resource requirement|security requirement|False
it resource requirement|service use|False
it resource requirement|short description|False
it resource requirement|software|False
it resource requirement|technology|False
it resource requirement|time plan|False
it resource requirement|topic|False
it resource requirement|when|False
it resource requirement|my data|False
it resource requirement|who|False
it resource requirement|who be responsible|False
kind of data|administrative information|False
kind of data|agreement|False
kind of data|all datum|False
kind of data|all metadata|False
kind of data|all resource|False
kind of data|all right|False
kind of data|anonymization of datum|False
kind of data|compliance|False
kind of data|conservation period|False
kind of data|content|False
kind of data|cost|False
kind of data|creation process|False
kind of data|data set|False
kind of data|datum|False
kind of data|datum sensitivity|False
kind of data|description|False
kind of data|detail|False
kind of data|dmp|False
kind of data|estimate|False
kind of data|format|False
kind of data|how|False
kind of data|how long|False
kind of data|how many|False
kind of data|how secure|False
kind of data|information|False
kind of data|intention|False
kind of data|it resource requirement|False
kind of data|kind of data|False
kind of data|kind of data I want to record / store|False
kind of data|kind of data I want to store|False
kind of data|kind of datum type|False
kind of data|legal status|False
kind of data|metadata|False
kind of data|necessary right|False
kind of data|persistent identifier|False
kind of data|plan provenance|False
kind of data|pointer|False
kind of data|privacy|False
kind of data|reference|False
kind of data|regular summary report|False
kind of data|report|False
kind of data|repository mention|False
kind of data|research publication|False
kind of data|section|False
kind of data|security requirement|False
kind of data|service use|False
kind of data|short description|False
kind of data|software|False
kind of data|technology|False
kind of data|time plan|False
kind of data|topic|False
kind of data|when|False
kind of data|my data|False
kind of data|who|False
kind of data|who be responsible|False
kind of data I want to record / store|administrative information|False
kind of data I want to record / store|agreement|False
kind of data I want to record / store|all datum|False
kind of data I want to record / store|all metadata|False
kind of data I want to record / store|all resource|False
kind of data I want to record / store|all right|False
kind of data I want to record / store|anonymization of datum|False
kind of data I want to record / store|compliance|False
kind of data I want to record / store|conservation period|False
kind of data I want to record / store|content|False
kind of data I want to record / store|cost|False
kind of data I want to record / store|creation process|False
kind of data I want to record / store|data set|False
kind of data I want to record / store|datum|False
kind of data I want to record / store|datum sensitivity|False
kind of data I want to record / store|description|False
kind of data I want to record / store|detail|False
kind of data I want to record / store|dmp|False
kind of data I want to record / store|estimate|False
kind of data I want to record / store|format|False
kind of data I want to record / store|how|False
kind of data I want to record / store|how long|False
kind of data I want to record / store|how many|False
kind of data I want to record / store|how secure|False
kind of data I want to record / store|information|False
kind of data I want to record / store|intention|False
kind of data I want to record / store|it resource requirement|False
kind of data I want to record / store|kind of data|False
kind of data I want to record / store|kind of data I want to record / store|False
kind of data I want to record / store|kind of data I want to store|False
kind of data I want to record / store|kind of datum type|False
kind of data I want to record / store|legal status|False
kind of data I want to record / store|metadata|False
kind of data I want to record / store|necessary right|False
kind of data I want to record / store|persistent identifier|False
kind of data I want to record / store|plan provenance|False
kind of data I want to record / store|pointer|False
kind of data I want to record / store|privacy|False
kind of data I want to record / store|reference|False
kind of data I want to record / store|regular summary report|False
kind of data I want to record / store|report|False
kind of data I want to record / store|repository mention|False
kind of data I want to record / store|research publication|False
kind of data I want to record / store|section|False
kind of data I want to record / store|security requirement|False
kind of data I want to record / store|service use|False
kind of data I want to record / store|short description|False
kind of data I want to record / store|software|False
kind of data I want to record / store|technology|False
kind of data I want to record / store|time plan|False
kind of data I want to record / store|topic|False
kind of data I want to record / store|when|False
kind of data I want to record / store|my data|False
kind of data I want to record / store|who|False
kind of data I want to record / store|who be responsible|False
kind of data I want to store|administrative information|False
kind of data I want to store|agreement|False
kind of data I want to store|all datum|False
kind of data I want to store|all metadata|False
kind of data I want to store|all resource|False
kind of data I want to store|all right|False
kind of data I want to store|anonymization of datum|False
kind of data I want to store|compliance|False
kind of data I want to store|conservation period|False
kind of data I want to store|content|False
kind of data I want to store|cost|False
kind of data I want to store|creation process|False
kind of data I want to store|data set|False
kind of data I want to store|datum|False
kind of data I want to store|datum sensitivity|False
kind of data I want to store|description|False
kind of data I want to store|detail|False
kind of data I want to store|dmp|False
kind of data I want to store|estimate|False
kind of data I want to store|format|False
kind of data I want to store|how|False
kind of data I want to store|how long|False
kind of data I want to store|how many|False
kind of data I want to store|how secure|False
kind of data I want to store|information|False
kind of data I want to store|intention|False
kind of data I want to store|it resource requirement|False
kind of data I want to store|kind of data|False
kind of data I want to store|kind of data I want to record / store|False
kind of data I want to store|kind of data I want to store|False
kind of data I want to store|kind of datum type|False
kind of data I want to store|legal status|False
kind of data I want to store|metadata|False
kind of data I want to store|necessary right|False
kind of data I want to store|persistent identifier|False
kind of data I want to store|plan provenance|False
kind of data I want to store|pointer|False
kind of data I want to store|privacy|False
kind of data I want to store|reference|False
kind of data I want to store|regular summary report|False
kind of data I want to store|report|False
kind of data I want to store|repository mention|False
kind of data I want to store|research publication|False
kind of data I want to store|section|False
kind of data I want to store|security requirement|False
kind of data I want to store|service use|False
kind of data I want to store|short description|False
kind of data I want to store|software|False
kind of data I want to store|technology|False
kind of data I want to store|time plan|False
kind of data I want to store|topic|False
kind of data I want to store|when|False
kind of data I want to store|my data|False
kind of data I want to store|who|False
kind of data I want to store|who be responsible|False
kind of datum type|administrative information|False
kind of datum type|agreement|False
kind of datum type|all datum|False
kind of datum type|all metadata|False
kind of datum type|all resource|False
kind of datum type|all right|False
kind of datum type|anonymization of datum|False
kind of datum type|compliance|False
kind of datum type|conservation period|False
kind of datum type|content|False
kind of datum type|cost|False
kind of datum type|creation process|False
kind of datum type|data set|False
kind of datum type|datum|False
kind of datum type|datum sensitivity|False
kind of datum type|description|False
kind of datum type|detail|False
kind of datum type|dmp|False
kind of datum type|estimate|False
kind of datum type|format|False
kind of datum type|how|False
kind of datum type|how long|False
kind of datum type|how many|False
kind of datum type|how secure|False
kind of datum type|information|False
kind of datum type|intention|False
kind of datum type|it resource requirement|False
kind of datum type|kind of data|False
kind of datum type|kind of data I want to record / store|False
kind of datum type|kind of data I want to store|False
kind of datum type|kind of datum type|False
kind of datum type|legal status|False
kind of datum type|metadata|False
kind of datum type|necessary right|False
kind of datum type|persistent identifier|False
kind of datum type|plan provenance|False
kind of datum type|pointer|False
kind of datum type|privacy|False
kind of datum type|reference|False
kind of datum type|regular summary report|False
kind of datum type|report|False
kind of datum type|repository mention|False
kind of datum type|research publication|False
kind of datum type|section|False
kind of datum type|security requirement|False
kind of datum type|service use|False
kind of datum type|short description|False
kind of datum type|software|False
kind of datum type|technology|False
kind of datum type|time plan|False
kind of datum type|topic|False
kind of datum type|when|False
kind of datum type|my data|False
kind of datum type|who|False
kind of datum type|who be responsible|False
legal status|administrative information|False
legal status|agreement|False
legal status|all datum|False
legal status|all metadata|False
legal status|all resource|False
legal status|all right|False
legal status|anonymization of datum|False
legal status|compliance|False
legal status|conservation period|False
legal status|content|False
legal status|cost|False
legal status|creation process|False
legal status|data set|False
legal status|datum|False
legal status|datum sensitivity|False
legal status|description|False
legal status|detail|False
legal status|dmp|False
legal status|estimate|False
legal status|format|False
legal status|how|False
legal status|how long|False
legal status|how many|False
legal status|how secure|False
legal status|information|False
legal status|intention|False
legal status|it resource requirement|False
legal status|kind of data|False
legal status|kind of data I want to record / store|False
legal status|kind of data I want to store|False
legal status|kind of datum type|False
legal status|legal status|False
legal status|metadata|False
legal status|necessary right|False
legal status|persistent identifier|False
legal status|plan provenance|False
legal status|pointer|False
legal status|privacy|False
legal status|reference|False
legal status|regular summary report|False
legal status|report|False
legal status|repository mention|False
legal status|research publication|False
legal status|section|False
legal status|security requirement|False
legal status|service use|False
legal status|short description|False
legal status|software|False
legal status|technology|False
legal status|time plan|False
legal status|topic|False
legal status|when|False
legal status|my data|False
legal status|who|False
legal status|who be responsible|False
metadata|administrative information|False
metadata|agreement|False
metadata|all datum|False
metadata|all metadata|False
metadata|all resource|False
metadata|all right|False
metadata|anonymization of datum|False
metadata|compliance|False
metadata|conservation period|False
metadata|content|False
metadata|cost|False
metadata|creation process|False
metadata|data set|False
metadata|datum|False
metadata|datum sensitivity|False
metadata|description|False
metadata|detail|False
metadata|dmp|False
metadata|estimate|False
metadata|format|False
metadata|how|False
metadata|how long|False
metadata|how many|False
metadata|how secure|False
metadata|information|False
metadata|intention|False
metadata|it resource requirement|False
metadata|kind of data|False
metadata|kind of data I want to record / store|False
metadata|kind of data I want to store|False
metadata|kind of datum type|False
metadata|legal status|False
metadata|metadata|False
metadata|necessary right|False
metadata|persistent identifier|False
metadata|plan provenance|False
metadata|pointer|False
metadata|privacy|False
metadata|reference|False
metadata|regular summary report|False
metadata|report|False
metadata|repository mention|False
metadata|research publication|False
metadata|section|False
metadata|security requirement|False
metadata|service use|False
metadata|short description|False
metadata|software|False
metadata|technology|False
metadata|time plan|False
metadata|topic|False
metadata|when|False
metadata|my data|False
metadata|who|False
metadata|who be responsible|False
necessary right|administrative information|False
necessary right|agreement|False
necessary right|all datum|False
necessary right|all metadata|False
necessary right|all resource|False
necessary right|all right|False
necessary right|anonymization of datum|False
necessary right|compliance|False
necessary right|conservation period|False
necessary right|content|False
necessary right|cost|False
necessary right|creation process|False
necessary right|data set|False
necessary right|datum|False
necessary right|datum sensitivity|False
necessary right|description|False
necessary right|detail|False
necessary right|dmp|False
necessary right|estimate|False
necessary right|format|False
necessary right|how|False
necessary right|how long|False
necessary right|how many|False
necessary right|how secure|False
necessary right|information|False
necessary right|intention|False
necessary right|it resource requirement|False
necessary right|kind of data|False
necessary right|kind of data I want to record / store|False
necessary right|kind of data I want to store|False
necessary right|kind of datum type|False
necessary right|legal status|False
necessary right|metadata|False
necessary right|necessary right|False
necessary right|persistent identifier|False
necessary right|plan provenance|False
necessary right|pointer|False
necessary right|privacy|False
necessary right|reference|False
necessary right|regular summary report|False
necessary right|report|False
necessary right|repository mention|False
necessary right|research publication|False
necessary right|section|False
necessary right|security requirement|False
necessary right|service use|False
necessary right|short description|False
necessary right|software|False
necessary right|technology|False
necessary right|time plan|False
necessary right|topic|False
necessary right|when|False
necessary right|my data|False
necessary right|who|False
necessary right|who be responsible|False
persistent identifier|administrative information|False
persistent identifier|agreement|False
persistent identifier|all datum|False
persistent identifier|all metadata|False
persistent identifier|all resource|False
persistent identifier|all right|False
persistent identifier|anonymization of datum|False
persistent identifier|compliance|False
persistent identifier|conservation period|False
persistent identifier|content|False
persistent identifier|cost|False
persistent identifier|creation process|False
persistent identifier|data set|False
persistent identifier|datum|False
persistent identifier|datum sensitivity|False
persistent identifier|description|False
persistent identifier|detail|False
persistent identifier|dmp|False
persistent identifier|estimate|False
persistent identifier|format|False
persistent identifier|how|False
persistent identifier|how long|False
persistent identifier|how many|False
persistent identifier|how secure|False
persistent identifier|information|False
persistent identifier|intention|False
persistent identifier|it resource requirement|False
persistent identifier|kind of data|False
persistent identifier|kind of data I want to record / store|False
persistent identifier|kind of data I want to store|False
persistent identifier|kind of datum type|False
persistent identifier|legal status|False
persistent identifier|metadata|False
persistent identifier|necessary right|False
persistent identifier|persistent identifier|False
persistent identifier|plan provenance|False
persistent identifier|pointer|False
persistent identifier|privacy|False
persistent identifier|reference|False
persistent identifier|regular summary report|False
persistent identifier|report|False
persistent identifier|repository mention|False
persistent identifier|research publication|False
persistent identifier|section|False
persistent identifier|security requirement|False
persistent identifier|service use|False
persistent identifier|short description|False
persistent identifier|software|False
persistent identifier|technology|False
persistent identifier|time plan|False
persistent identifier|topic|False
persistent identifier|when|False
persistent identifier|my data|False
persistent identifier|who|False
persistent identifier|who be responsible|False
plan provenance|administrative information|False
plan provenance|agreement|False
plan provenance|all datum|False
plan provenance|all metadata|False
plan provenance|all resource|False
plan provenance|all right|False
plan provenance|anonymization of datum|False
plan provenance|compliance|False
plan provenance|conservation period|False
plan provenance|content|False
plan provenance|cost|False
plan provenance|creation process|False
plan provenance|data set|False
plan provenance|datum|False
plan provenance|datum sensitivity|False
plan provenance|description|False
plan provenance|detail|False
plan provenance|dmp|False
plan provenance|estimate|False
plan provenance|format|False
plan provenance|how|False
plan provenance|how long|False
plan provenance|how many|False
plan provenance|how secure|False
plan provenance|information|False
plan provenance|intention|False
plan provenance|it resource requirement|False
plan provenance|kind of data|False
plan provenance|kind of data I want to record / store|False
plan provenance|kind of data I want to store|False
plan provenance|kind of datum type|False
plan provenance|legal status|False
plan provenance|metadata|False
plan provenance|necessary right|False
plan provenance|persistent identifier|False
plan provenance|plan provenance|False
plan provenance|pointer|False
plan provenance|privacy|False
plan provenance|reference|False
plan provenance|regular summary report|False
plan provenance|report|False
plan provenance|repository mention|False
plan provenance|research publication|False
plan provenance|section|False
plan provenance|security requirement|False
plan provenance|service use|False
plan provenance|short description|False
plan provenance|software|False
plan provenance|technology|False
plan provenance|time plan|False
plan provenance|topic|False
plan provenance|when|False
plan provenance|my data|False
plan provenance|who|False
plan provenance|who be responsible|False
pointer|administrative information|False
pointer|agreement|False
pointer|all datum|False
pointer|all metadata|False
pointer|all resource|False
pointer|all right|False
pointer|anonymization of datum|False
pointer|compliance|False
pointer|conservation period|True
pointer|content|False
pointer|cost|False
pointer|creation process|False
pointer|data set|False
pointer|datum|False
pointer|datum sensitivity|False
pointer|description|False
pointer|detail|True
pointer|dmp|False
pointer|estimate|False
pointer|format|False
pointer|how|False
pointer|how long|False
pointer|how many|False
pointer|how secure|False
pointer|information|False
pointer|intention|False
pointer|it resource requirement|False
pointer|kind of data|False
pointer|kind of data I want to record / store|False
pointer|kind of data I want to store|False
pointer|kind of datum type|False
pointer|legal status|False
pointer|metadata|False
pointer|necessary right|False
pointer|persistent identifier|False
pointer|plan provenance|False
pointer|pointer|False
pointer|privacy|False
pointer|reference|False
pointer|regular summary report|False
pointer|report|False
pointer|repository mention|False
pointer|research publication|False
pointer|section|False
pointer|security requirement|False
pointer|service use|False
pointer|short description|False
pointer|software|False
pointer|technology|False
pointer|time plan|False
pointer|topic|False
pointer|when|False
pointer|my data|False
pointer|who|False
pointer|who be responsible|False
privacy|administrative information|False
privacy|agreement|False
privacy|all datum|False
privacy|all metadata|False
privacy|all resource|False
privacy|all right|False
privacy|anonymization of datum|False
privacy|compliance|False
privacy|conservation period|False
privacy|content|False
privacy|cost|False
privacy|creation process|False
privacy|data set|False
privacy|datum|False
privacy|datum sensitivity|False
privacy|description|False
privacy|detail|False
privacy|dmp|False
privacy|estimate|False
privacy|format|False
privacy|how|False
privacy|how long|False
privacy|how many|False
privacy|how secure|False
privacy|information|False
privacy|intention|False
privacy|it resource requirement|False
privacy|kind of data|False
privacy|kind of data I want to record / store|False
privacy|kind of data I want to store|False
privacy|kind of datum type|False
privacy|legal status|False
privacy|metadata|False
privacy|necessary right|False
privacy|persistent identifier|False
privacy|plan provenance|False
privacy|pointer|False
privacy|privacy|False
privacy|reference|False
privacy|regular summary report|False
privacy|report|False
privacy|repository mention|False
privacy|research publication|False
privacy|section|False
privacy|security requirement|False
privacy|service use|False
privacy|short description|False
privacy|software|False
privacy|technology|False
privacy|time plan|False
privacy|topic|False
privacy|when|False
privacy|my data|False
privacy|who|False
privacy|who be responsible|False
reference|administrative information|False
reference|agreement|False
reference|all datum|False
reference|all metadata|False
reference|all resource|False
reference|all right|False
reference|anonymization of datum|False
reference|compliance|False
reference|conservation period|False
reference|content|False
reference|cost|False
reference|creation process|False
reference|data set|False
reference|datum|False
reference|datum sensitivity|False
reference|description|False
reference|detail|False
reference|dmp|False
reference|estimate|False
reference|format|False
reference|how|False
reference|how long|False
reference|how many|False
reference|how secure|False
reference|information|False
reference|intention|False
reference|it resource requirement|False
reference|kind of data|False
reference|kind of data I want to record / store|False
reference|kind of data I want to store|False
reference|kind of datum type|False
reference|legal status|False
reference|metadata|False
reference|necessary right|False
reference|persistent identifier|False
reference|plan provenance|False
reference|pointer|False
reference|privacy|False
reference|reference|False
reference|regular summary report|False
reference|report|False
reference|repository mention|False
reference|research publication|False
reference|section|False
reference|security requirement|False
reference|service use|False
reference|short description|False
reference|software|False
reference|technology|False
reference|time plan|False
reference|topic|False
reference|when|False
reference|my data|False
reference|who|False
reference|who be responsible|False
regular summary report|administrative information|False
regular summary report|agreement|False
regular summary report|all datum|False
regular summary report|all metadata|False
regular summary report|all resource|False
regular summary report|all right|False
regular summary report|anonymization of datum|False
regular summary report|compliance|False
regular summary report|conservation period|False
regular summary report|content|False
regular summary report|cost|False
regular summary report|creation process|False
regular summary report|data set|False
regular summary report|datum|False
regular summary report|datum sensitivity|False
regular summary report|description|False
regular summary report|detail|False
regular summary report|dmp|False
regular summary report|estimate|False
regular summary report|format|False
regular summary report|how|False
regular summary report|how long|False
regular summary report|how many|False
regular summary report|how secure|False
regular summary report|information|False
regular summary report|intention|False
regular summary report|it resource requirement|False
regular summary report|kind of data|False
regular summary report|kind of data I want to record / store|False
regular summary report|kind of data I want to store|False
regular summary report|kind of datum type|False
regular summary report|legal status|False
regular summary report|metadata|False
regular summary report|necessary right|False
regular summary report|persistent identifier|False
regular summary report|plan provenance|False
regular summary report|pointer|False
regular summary report|privacy|False
regular summary report|reference|False
regular summary report|regular summary report|False
regular summary report|report|False
regular summary report|repository mention|False
regular summary report|research publication|False
regular summary report|section|False
regular summary report|security requirement|False
regular summary report|service use|False
regular summary report|short description|False
regular summary report|software|False
regular summary report|technology|False
regular summary report|time plan|False
regular summary report|topic|False
regular summary report|when|False
regular summary report|my data|False
regular summary report|who|False
regular summary report|who be responsible|False
report|administrative information|False
report|agreement|False
report|all datum|False
report|all metadata|False
report|all resource|False
report|all right|False
report|anonymization of datum|False
report|compliance|False
report|conservation period|False
report|content|False
report|cost|False
report|creation process|False
report|data set|False
report|datum|False
report|datum sensitivity|False
report|description|False
report|detail|False
report|dmp|False
report|estimate|False
report|format|False
report|how|False
report|how long|False
report|how many|False
report|how secure|False
report|information|False
report|intention|False
report|it resource requirement|False
report|kind of data|False
report|kind of data I want to record / store|False
report|kind of data I want to store|False
report|kind of datum type|False
report|legal status|False
report|metadata|False
report|necessary right|False
report|persistent identifier|False
report|plan provenance|False
report|pointer|False
report|privacy|False
report|reference|False
report|regular summary report|False
report|report|False
report|repository mention|False
report|research publication|False
report|section|False
report|security requirement|False
report|service use|False
report|short description|False
report|software|False
report|technology|False
report|time plan|False
report|topic|False
report|when|False
report|my data|False
report|who|False
report|who be responsible|False
repository mention|administrative information|False
repository mention|agreement|False
repository mention|all datum|False
repository mention|all metadata|False
repository mention|all resource|False
repository mention|all right|False
repository mention|anonymization of datum|False
repository mention|compliance|False
repository mention|conservation period|False
repository mention|content|False
repository mention|cost|False
repository mention|creation process|False
repository mention|data set|False
repository mention|datum|False
repository mention|datum sensitivity|False
repository mention|description|False
repository mention|detail|False
repository mention|dmp|False
repository mention|estimate|False
repository mention|format|False
repository mention|how|False
repository mention|how long|False
repository mention|how many|False
repository mention|how secure|False
repository mention|information|False
repository mention|intention|False
repository mention|it resource requirement|False
repository mention|kind of data|False
repository mention|kind of data I want to record / store|False
repository mention|kind of data I want to store|False
repository mention|kind of datum type|False
repository mention|legal status|False
repository mention|metadata|False
repository mention|necessary right|False
repository mention|persistent identifier|False
repository mention|plan provenance|False
repository mention|pointer|False
repository mention|privacy|False
repository mention|reference|False
repository mention|regular summary report|False
repository mention|report|False
repository mention|repository mention|False
repository mention|research publication|False
repository mention|section|False
repository mention|security requirement|False
repository mention|service use|False
repository mention|short description|False
repository mention|software|False
repository mention|technology|False
repository mention|time plan|False
repository mention|topic|False
repository mention|when|False
repository mention|my data|False
repository mention|who|False
repository mention|who be responsible|False
research publication|administrative information|False
research publication|agreement|False
research publication|all datum|False
research publication|all metadata|False
research publication|all resource|False
research publication|all right|False
research publication|anonymization of datum|False
research publication|compliance|False
research publication|conservation period|False
research publication|content|False
research publication|cost|False
research publication|creation process|False
research publication|data set|False
research publication|datum|False
research publication|datum sensitivity|False
research publication|description|False
research publication|detail|False
research publication|dmp|False
research publication|estimate|False
research publication|format|True
research publication|how|False
research publication|how long|False
research publication|how many|False
research publication|how secure|False
research publication|information|False
research publication|intention|False
research publication|it resource requirement|False
research publication|kind of data|False
research publication|kind of data I want to record / store|False
research publication|kind of data I want to store|False
research publication|kind of datum type|False
research publication|legal status|False
research publication|metadata|False
research publication|necessary right|False
research publication|persistent identifier|False
research publication|plan provenance|False
research publication|pointer|False
research publication|privacy|False
research publication|reference|False
research publication|regular summary report|False
research publication|report|False
research publication|repository mention|False
research publication|research publication|False
research publication|section|False
research publication|security requirement|False
research publication|service use|False
research publication|short description|False
research publication|software|False
research publication|technology|False
research publication|time plan|False
research publication|topic|False
research publication|when|False
research publication|my data|False
research publication|who|False
research publication|who be responsible|False
section|administrative information|False
section|agreement|False
section|all datum|False
section|all metadata|False
section|all resource|False
section|all right|False
section|anonymization of datum|False
section|compliance|False
section|conservation period|False
section|content|False
section|cost|False
section|creation process|False
section|data set|False
section|datum|False
section|datum sensitivity|False
section|description|False
section|detail|False
section|dmp|False
section|estimate|False
section|format|False
section|how|False
section|how long|False
section|how many|False
section|how secure|False
section|information|False
section|intention|False
section|it resource requirement|False
section|kind of data|False
section|kind of data I want to record / store|False
section|kind of data I want to store|False
section|kind of datum type|False
section|legal status|False
section|metadata|False
section|necessary right|False
section|persistent identifier|False
section|plan provenance|False
section|pointer|False
section|privacy|False
section|reference|False
section|regular summary report|False
section|report|False
section|repository mention|False
section|research publication|False
section|section|False
section|security requirement|False
section|service use|False
section|short description|False
section|software|False
section|technology|False
section|time plan|False
section|topic|False
section|when|False
section|my data|False
section|who|False
section|who be responsible|False
security requirement|administrative information|False
security requirement|agreement|False
security requirement|all datum|False
security requirement|all metadata|False
security requirement|all resource|False
security requirement|all right|False
security requirement|anonymization of datum|False
security requirement|compliance|False
security requirement|conservation period|False
security requirement|content|False
security requirement|cost|False
security requirement|creation process|False
security requirement|data set|False
security requirement|datum|False
security requirement|datum sensitivity|False
security requirement|description|False
security requirement|detail|False
security requirement|dmp|False
security requirement|estimate|False
security requirement|format|False
security requirement|how|False
security requirement|how long|False
security requirement|how many|False
security requirement|how secure|False
security requirement|information|False
security requirement|intention|False
security requirement|it resource requirement|False
security requirement|kind of data|False
security requirement|kind of data I want to record / store|False
security requirement|kind of data I want to store|False
security requirement|kind of datum type|False
security requirement|legal status|False
security requirement|metadata|False
security requirement|necessary right|False
security requirement|persistent identifier|False
security requirement|plan provenance|False
security requirement|pointer|False
security requirement|privacy|False
security requirement|reference|False
security requirement|regular summary report|False
security requirement|report|False
security requirement|repository mention|False
security requirement|research publication|False
security requirement|section|False
security requirement|security requirement|False
security requirement|service use|False
security requirement|short description|False
security requirement|software|False
security requirement|technology|False
security requirement|time plan|False
security requirement|topic|False
security requirement|when|False
security requirement|my data|False
security requirement|who|False
security requirement|who be responsible|False
service use|administrative information|False
service use|agreement|False
service use|all datum|False
service use|all metadata|False
service use|all resource|False
service use|all right|False
service use|anonymization of datum|False
service use|compliance|False
service use|conservation period|False
service use|content|False
service use|cost|False
service use|creation process|False
service use|data set|False
service use|datum|False
service use|datum sensitivity|False
service use|description|False
service use|detail|False
service use|dmp|False
service use|estimate|False
service use|format|False
service use|how|False
service use|how long|False
service use|how many|False
service use|how secure|False
service use|information|False
service use|intention|False
service use|it resource requirement|False
service use|kind of data|False
service use|kind of data I want to record / store|False
service use|kind of data I want to store|False
service use|kind of datum type|False
service use|legal status|False
service use|metadata|False
service use|necessary right|False
service use|persistent identifier|False
service use|plan provenance|False
service use|pointer|False
service use|privacy|False
service use|reference|False
service use|regular summary report|False
service use|report|False
service use|repository mention|False
service use|research publication|False
service use|section|False
service use|security requirement|False
service use|service use|False
service use|short description|False
service use|software|False
service use|technology|False
service use|time plan|False
service use|topic|False
service use|when|False
service use|my data|False
service use|who|False
service use|who be responsible|False
short description|administrative information|False
short description|agreement|False
short description|all datum|False
short description|all metadata|False
short description|all resource|False
short description|all right|False
short description|anonymization of datum|False
short description|compliance|False
short description|conservation period|False
short description|content|False
short description|cost|False
short description|creation process|False
short description|data set|False
short description|datum|False
short description|datum sensitivity|False
short description|description|False
short description|detail|False
short description|dmp|False
short description|estimate|False
short description|format|False
short description|how|False
short description|how long|False
short description|how many|False
short description|how secure|False
short description|information|False
short description|intention|False
short description|it resource requirement|False
short description|kind of data|False
short description|kind of data I want to record / store|False
short description|kind of data I want to store|False
short description|kind of datum type|False
short description|legal status|False
short description|metadata|False
short description|necessary right|False
short description|persistent identifier|False
short description|plan provenance|False
short description|pointer|False
short description|privacy|False
short description|reference|False
short description|regular summary report|False
short description|report|False
short description|repository mention|False
short description|research publication|False
short description|section|False
short description|security requirement|False
short description|service use|False
short description|short description|False
short description|software|False
short description|technology|False
short description|time plan|False
short description|topic|False
short description|when|False
short description|my data|False
short description|who|False
short description|who be responsible|False
software|administrative information|False
software|agreement|False
software|all datum|False
software|all metadata|False
software|all resource|False
software|all right|False
software|anonymization of datum|False
software|compliance|False
software|conservation period|False
software|content|False
software|cost|False
software|creation process|False
software|data set|False
software|datum|False
software|datum sensitivity|False
software|description|False
software|detail|False
software|dmp|False
software|estimate|False
software|format|False
software|how|False
software|how long|False
software|how many|False
software|how secure|False
software|information|False
software|intention|False
software|it resource requirement|False
software|kind of data|False
software|kind of data I want to record / store|False
software|kind of data I want to store|False
software|kind of datum type|False
software|legal status|False
software|metadata|False
software|necessary right|False
software|persistent identifier|False
software|plan provenance|False
software|pointer|False
software|privacy|False
software|reference|False
software|regular summary report|False
software|report|False
software|repository mention|False
software|research publication|False
software|section|False
software|security requirement|False
software|service use|False
software|short description|False
software|software|False
software|technology|False
software|time plan|False
software|topic|False
software|when|False
software|my data|False
software|who|False
software|who be responsible|False
technology|administrative information|False
technology|agreement|False
technology|all datum|False
technology|all metadata|False
technology|all resource|False
technology|all right|False
technology|anonymization of datum|False
technology|compliance|False
technology|conservation period|False
technology|content|False
technology|cost|False
technology|creation process|False
technology|data set|False
technology|datum|False
technology|datum sensitivity|False
technology|description|False
technology|detail|False
technology|dmp|False
technology|estimate|False
technology|format|False
technology|how|False
technology|how long|False
technology|how many|False
technology|how secure|False
technology|information|False
technology|intention|False
technology|it resource requirement|False
technology|kind of data|False
technology|kind of data I want to record / store|False
technology|kind of data I want to store|False
technology|kind of datum type|False
technology|legal status|False
technology|metadata|False
technology|necessary right|False
technology|persistent identifier|False
technology|plan provenance|False
technology|pointer|False
technology|privacy|False
technology|reference|False
technology|regular summary report|False
technology|report|False
technology|repository mention|False
technology|research publication|False
technology|section|False
technology|security requirement|False
technology|service use|False
