Action 1 | Action 2 | Result | Score 
successfully conduct|record|False|0.385193794965744
modify|issue|False|0.3978367745876312
send|conduct|False|0.381815105676651
track|proces|False|0.4925994873046875
send|develop|False|0.3390420079231262
resubmit|evaluate|False|0.36156442761421204
post|post|False|0.0
search|capture|False|0.25405576825141907
research|create|False|0.32474926114082336
denote|review|True|0.7731301188468933
assign|update|False|0.29730597138404846
denote|remove|False|0.17903049290180206
conduct|conduct|False|0.0
search|track|False|0.29005882143974304
submit|post|False|0.2945574223995209
record|assign|False|0.504026472568512
request|proces|False|0.5134701728820801
proces|assign|False|0.4405064880847931
satisfy|capture|False|0.37803229689598083
resubmit|review|False|0.38486728072166443
satisfy|manage|False|0.47742539644241333
send|be notify|False|0.38148263096809387
support|record|False|0.34167927503585815
successfully conduct|proces|False|0.36691924929618835
generate|select|False|0.4862666130065918
evaluate|check|False|0.47882384061813354
conduct|be notify|False|0.443816602230072
research|capture|False|0.2991814613342285
pay|select|False|0.20497353374958038
create|manage|False|0.30657321214675903
perform|issue|False|0.38939446210861206
research|record|False|0.2918052077293396
denote|request|False|0.5376886129379272
post|manage|False|0.36733025312423706
search|proces|False|0.2926740348339081
review|manage|False|0.44044944643974304
evaluate|post|False|0.5214888453483582
apply|denote|True|0.8386729955673218
request|complete|False|0.41423770785331726
support|satisfy|False|0.5070581436157227
capture|evaluate|False|0.5147766470909119
resubmit|request|False|0.44795873761177063
resubmit|denote|False|0.4469746947288513
assign|assign|False|0.0
modify|create|False|0.34784823656082153
remove|pay|False|0.0875953659415245
generate|update|False|0.29264405369758606
complete|successfully conduct|False|0.39437344670295715
submit|issue|False|0.2634628117084503
pay|schedule|False|0.13077475130558014
schedule|send|False|0.42432963848114014
proces|create|False|0.44688835740089417
record|create|False|0.4110620617866516
capture|perform|False|0.5759049654006958
capture|review|False|0.37804320454597473
capture|remove|False|0.25472453236579895
complete|submit|False|0.45278358459472656
complete|schedule|False|0.3004152178764343
develop|select|False|0.51228928565979
update|pay|False|0.13897040486335754
research|proces|False|0.32557958364486694
satisfy|search|False|0.3207073211669922
complete|send|False|0.34139174222946167
manage|pay|False|0.2207009345293045
perform|modify|False|0.412203848361969
modify|capture|False|0.3333019018173218
perform|generate|False|0.43120452761650085
track|evaluate|False|0.41181227564811707
issue|conduct|False|0.6760088205337524
select|successfully conduct|False|0.56853848695755
post|search|False|0.31292855739593506
modify|record|False|0.42207440733909607
issue|denote|True|0.8260639309883118
evaluate|issue|False|0.4989438056945801
record|capture|False|0.3880922198295593
proces|capture|False|0.3344078063964844
select|submit|False|0.41350993514060974
check|search|False|0.3607698678970337
select|schedule|False|0.2565196454524994
record|track|False|0.37780603766441345
denote|manage|True|0.7690337300300598
proces|track|False|0.29562219977378845
develop|schedule|False|0.33637017011642456
capture|request|False|0.4360429346561432
track|review|False|0.5974149107933044
generate|assign|False|0.4352182447910309
assign|create|False|0.32489997148513794
resubmit|manage|False|0.3610232472419739
pay|assign|False|0.17406916618347168
submit|modify|False|0.380679190158844
submit|generate|False|0.35391759872436523
issue|be notify|False|0.3576442301273346
satisfy|select|False|0.5040110349655151
successfully conduct|evaluate|False|0.38631516695022583
complete|research|False|0.30882588028907776
complete|check|False|0.45189622044563293
modify|satisfy|False|0.4501841366291046
modify|proces|False|0.4301467537879944
schedule|post|False|0.4507603645324707
create|select|False|0.4619061052799225
remove|resubmit|False|0.21110568940639496
successfully conduct|review|False|0.25501465797424316
proces|proces|False|0.0
post|select|False|0.43719449639320374
review|select|False|0.5240113735198975
assign|capture|False|0.38601794838905334
update|resubmit|False|0.4275892674922943
assign|track|False|0.4063444137573242
satisfy|update|False|0.3318725824356079
support|evaluate|False|0.6291629672050476
track|denote|False|0.58314448595047
evaluate|modify|False|0.464583158493042
evaluate|generate|False|0.5189555883407593
create|successfully conduct|False|0.49093833565711975
develop|assign|False|0.6106393933296204
select|research|False|0.356263667345047
remove|support|False|0.23726004362106323
manage|resubmit|False|0.3937188982963562
select|check|False|0.4156695008277893
create|submit|False|0.2962900698184967
request|conduct|True|0.7588682770729065
create|schedule|False|0.2412593960762024
remove|apply|False|0.17113173007965088
generate|create|False|0.45455247163772583
perform|resubmit|False|0.35387513041496277
research|evaluate|False|0.3467874228954315
perform|satisfy|False|0.44062063097953796
support|remove|False|0.1730656623840332
support|review|False|0.45659711956977844
capture|manage|False|0.4992743134498596
be notify|send|False|0.44866904616355896
review|schedule|False|0.23087836802005768
proces|complete|False|0.23341146111488342
record|complete|False|0.3033864200115204
update|support|False|0.32712143659591675
check|update|False|0.35857340693473816
successfully conduct|denote|False|0.42073047161102295
update|apply|False|0.36633720993995667
schedule|issue|False|0.4061301648616791
assign|proces|False|0.46787863969802856
research|review|False|0.3042227029800415
manage|support|False|0.4584338963031769
conduct|successfully conduct|False|0.5822097063064575
request|be notify|False|0.44961777329444885
search|conduct|False|0.3991111218929291
manage|apply|False|0.4405200183391571
submit|resubmit|False|0.6813355088233948
search|denote|False|0.507594108581543
submit|satisfy|False|0.4265734851360321
send|send|False|0.0
conduct|submit|False|0.40484049916267395
generate|capture|False|0.3075977563858032
generate|track|False|0.35423725843429565
denote|select|True|0.7211303114891052
satisfy|assign|False|0.632331907749176
support|request|False|0.4292149245738983
remove|develop|False|0.1894032061100006
pay|track|False|0.16294172406196594
conduct|send|False|0.47125592827796936
support|denote|False|0.6859980225563049
track|manage|False|0.38387104868888855
be notify|check|False|0.29194122552871704
resubmit|select|False|0.38421109318733215
create|assign|False|0.30585357546806335
create|research|False|0.419916570186615
check|issue|False|0.3776417672634125
assign|complete|False|0.2461073398590088
search|be notify|False|0.2753138542175293
update|develop|False|0.2992165982723236
modify|evaluate|False|0.39760586619377136
capture|search|False|0.3517972528934479
apply|successfully conduct|False|0.5243075489997864
review|assign|False|0.46503809094429016
research|denote|False|0.3968634009361267
evaluate|resubmit|False|0.36802712082862854
be notify|post|False|0.2593567967414856
evaluate|satisfy|False|0.6685805320739746
denote|update|False|0.526699423789978
apply|submit|False|0.37594935297966003
manage|develop|False|0.3615410327911377
apply|schedule|False|0.25071677565574646
schedule|modify|False|0.48110881447792053
schedule|generate|False|0.4344308376312256
modify|review|False|0.49505025148391724
resubmit|schedule|False|0.3049095869064331
develop|track|False|0.4007190465927124
remove|perform|False|0.17540580034255981
conduct|research|False|0.3441134989261627
complete|pay|False|0.2511761486530304
satisfy|create|False|0.4261888265609741
conduct|check|False|0.36550140380859375
evaluate|support|False|0.6047284603118896
send|post|False|0.27362844347953796
update|perform|False|0.42174044251441956
evaluate|apply|False|0.4972112476825714
capture|select|False|0.49686023592948914
support|manage|False|0.6860439777374268
generate|complete|False|0.2599947452545166
satisfy|generate|False|0.4385213553905487
conduct|post|False|0.44308289885520935
manage|perform|False|0.44979023933410645
update|be notify|False|0.3415248990058899
issue|successfully conduct|False|0.6244319677352905
post|create|False|0.3178006708621979
pay|complete|False|0.11090804636478424
modify|request|False|0.39927276968955994
perform|perform|False|0.0
be notify|issue|False|0.2630007863044739
check|create|False|0.3861803412437439
issue|submit|False|0.421809583902359
modify|denote|True|0.7525192499160767
denote|assign|True|0.7353817224502563
issue|schedule|False|0.24980200827121735
perform|remove|False|0.19988910853862762
select|pay|False|0.17619222402572632
research|manage|False|0.34500014781951904
record|conduct|False|0.5346946716308594
apply|research|False|0.4970768988132477
apply|assign|False|0.5517352819442749
proces|conduct|False|0.5732501745223999
apply|check|False|0.5389510989189148
develop|pay|False|0.37012583017349243
satisfy|track|False|0.45128029584884644
submit|evaluate|False|0.3739868700504303
capture|update|False|0.37589967250823975
resubmit|assign|False|0.30986708402633667
evaluate|develop|False|0.5208003520965576
create|track|False|0.30578604340553284
post|capture|False|0.25722789764404297
track|select|False|0.47606268525123596
submit|perform|False|0.4677184224128723
post|track|False|0.30572718381881714
send|issue|False|0.25850850343704224
submit|review|False|0.35279300808906555
check|capture|False|0.3692323863506317
schedule|resubmit|False|0.42600876092910767
submit|remove|False|0.19405029714107513
select|complete|False|0.3484672009944916
record|be notify|False|0.36243459582328796
schedule|satisfy|False|0.40727901458740234
proces|be notify|False|0.2973310947418213
develop|complete|False|0.4492897689342499
check|record|False|0.4054452180862427
review|track|False|0.3548162579536438
perform|request|False|0.45441654324531555
complete|resubmit|False|0.4260394275188446
satisfy|proces|False|0.5455243587493896
track|successfully conduct|False|0.49590733647346497
assign|conduct|False|0.5007714033126831
successfully conduct|select|False|0.327290803194046
be notify|modify|False|0.30750197172164917
track|submit|False|0.36211803555488586
issue|assign|False|0.4941328465938568
issue|research|False|0.4758644700050354
track|schedule|False|0.2892284393310547
denote|create|False|0.6902573108673096
be notify|generate|False|0.29412928223609924
issue|check|False|0.4636733829975128
modify|manage|False|0.5050948262214661
evaluate|perform|False|0.6164840459823608
request|successfully conduct|False|0.6329641938209534
create|pay|False|0.16200116276741028
post|proces|False|0.4309076964855194
evaluate|remove|False|0.20321710407733917
check|satisfy|False|0.4814164638519287
submit|request|False|0.44897666573524475
resubmit|create|False|0.31337597966194153
complete|support|False|0.517604410648346
request|submit|False|0.5400710701942444
check|proces|False|0.5373660326004028
request|schedule|False|0.3024040460586548
review|pay|False|0.15951302647590637
complete|apply|False|0.595255970954895
assign|be notify|False|0.3002643585205078
select|resubmit|False|0.3809297978878021
successfully conduct|submit|False|0.22338411211967468
support|select|False|0.6722709536552429
successfully conduct|schedule|False|0.14054957032203674
request|send|False|0.5632337331771851
send|modify|False|0.37537387013435364
send|generate|False|0.33658143877983093
denote|capture|False|0.44709312915802
search|successfully conduct|False|0.3747463822364807
denote|track|False|0.5210869312286377
create|complete|False|0.23676346242427826
search|submit|False|0.2630578279495239
conduct|pay|False|0.3102779984474182
update|complete|False|0.23823541402816772
search|schedule|False|0.1875033676624298
research|select|False|0.31104645133018494
perform|manage|False|0.3258378803730011
select|support|False|0.563235342502594
generate|conduct|False|0.4614844024181366
evaluate|request|False|0.5051974058151245
review|complete|False|0.34632453322410583
resubmit|track|False|0.28351131081581116
track|assign|False|0.43785518407821655
pay|conduct|False|0.18941199779510498
track|research|False|0.3570549786090851
select|apply|False|0.48496145009994507
support|update|False|0.37596485018730164
complete|develop|False|0.4050544202327728
capture|create|False|0.40404728055000305
research|successfully conduct|False|0.2723487615585327
remove|search|False|0.1281544268131256
request|research|False|0.28936851024627686
denote|proces|False|0.6834285259246826
generate|be notify|False|0.3430188298225403
research|submit|False|0.27590665221214294
request|check|False|0.43789464235305786
submit|manage|False|0.32542890310287476
research|schedule|False|0.17135755717754364
be notify|satisfy|False|0.2891232669353485
successfully conduct|assign|False|0.3010774254798889
successfully conduct|research|False|0.16142752766609192
pay|be notify|False|0.17160344123840332
apply|pay|False|0.2877538800239563
be notify|resubmit|False|0.3351716995239258
update|search|False|0.2592053711414337
successfully conduct|check|False|0.2733803987503052
schedule|perform|False|0.5708131790161133
develop|conduct|False|0.46567949652671814
manage|search|False|0.32416582107543945
select|develop|False|0.4705258905887604
schedule|remove|False|0.14470034837722778
search|research|False|0.24297282099723816
complete|perform|False|0.35395267605781555
capture|track|False|0.3636685907840729
modify|select|False|0.46135106682777405
search|check|False|0.26490339636802673
perform|search|False|0.4237101972103119
capture|record|False|0.3767659068107605
send|resubmit|False|0.37811902165412903
send|satisfy|False|0.36461374163627625
denote|complete|False|0.3877136707305908
be notify|apply|False|0.2707449495792389
check|evaluate|False|0.4416996240615845
apply|complete|False|0.2640158534049988
support|assign|False|0.4964774250984192
be notify|schedule|False|0.23602692782878876
conduct|resubmit|False|0.4065716564655304
develop|be notify|False|0.3722866475582123
resubmit|complete|False|0.22630798816680908
post|record|False|0.27872714400291443
modify|successfully conduct|False|0.5307109951972961
check|review|False|0.5708235502243042
research|assign|False|0.34134283661842346
remove|post|False|0.12490569800138474
submit|search|False|0.2917264401912689
schedule|request|False|0.4238379895687103
record|successfully conduct|False|0.5063183903694153
modify|schedule|False|0.22551482915878296
proces|successfully conduct|False|0.4613523483276367
issue|pay|False|0.30150654911994934
select|perform|False|0.6781823039054871
satisfy|conduct|False|0.5207711458206177
capture|proces|False|0.4083099961280823
proces|submit|False|0.3180462718009949
record|submit|False|0.37266674637794495
proces|schedule|False|0.23656699061393738
record|schedule|False|0.2617045044898987
track|track|False|0.0
conduct|support|False|0.3901602327823639
update|post|False|0.3310064971446991
be notify|develop|False|0.2611501216888428
conduct|apply|False|0.5874547362327576
proces|send|False|0.32768863439559937
create|conduct|False|0.45349419116973877
record|send|False|0.4233976900577545
post|conduct|False|0.4773810803890228
issue|complete|False|0.24836479127407074
review|conduct|False|0.46717369556427
post|denote|False|0.6524427533149719
support|create|False|0.5838965773582458
satisfy|be notify|False|0.3841453492641449
check|request|False|0.4018595814704895
